,ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg,fut_code,list_date,delist_date,expiry_rank,generic,rollover
12148,IF2212.CFX,20220916,4023.0,4014.2,4011.2,4019.8,3927.0,3929.8,3938.2,-84.4,-76.0,23792.0,2832480.72,74963.0,1743.0,IF,20220418,20221216,2.0,IFc2,
13309,IF2303.CFX,20220916,4011.8,4002.4,4001.4,4009.6,3919.0,3921.6,3930.4,-80.8,-72.0,5307.0,630306.3539999999,20217.0,2134.0,IF,20220718,20230317,3.0,IFc3,
13691,IF2210.CFX,20220919,3937.2,3944.0,3931.0,3953.8,3912.2,3929.0,3925.6,-15.0,-18.4,57041.0,6730636.427999999,76777.0,-3693.0,IF,20220822,20221021,1.0,IFc1,
13954,IF2211.CFX,20220919,,3944.0,3934.0,3951.2,3914.2,3927.2,3924.4,-16.8,-19.6,1007.0,118762.332,964.0,,IF,20220919,20221118,2.0,IFc2,
12149,IF2212.CFX,20220919,3929.8,3938.2,3920.2,3947.0,3905.0,3922.2,3920.4,-16.0,-17.8,14638.0,1724791.17,72697.0,-2266.0,IF,20220418,20221216,3.0,IFc3,
13692,IF2210.CFX,20220920,3929.0,3925.6,3949.0,3962.2,3918.6,3928.6,3927.4,3.0,1.8,48153.0,5690871.744,73369.0,-3408.0,IF,20220822,20221021,1.0,IFc1,
13955,IF2211.CFX,20220920,3927.2,3924.4,3946.8,3960.0,3918.6,3927.0,3925.6,2.6,1.2,971.0,114691.82400000001,1149.0,185.0,IF,20220919,20221118,2.0,IFc2,
12150,IF2212.CFX,20220920,3922.2,3920.4,3932.4,3955.6,3912.6,3922.2,3921.8,1.8,1.4,11060.0,1305069.726,71963.0,-734.0,IF,20220418,20221216,3.0,IFc3,
13693,IF2210.CFX,20220921,3928.6,3927.4,3921.2,3928.0,3880.4,3896.6,3908.2,-30.8,-19.2,61356.0,7186451.79,80168.0,6799.0,IF,20220822,20221021,1.0,IFc1,
13956,IF2211.CFX,20220921,3927.0,3925.6,3918.2,3925.0,3882.0,3894.4,3911.4,-31.2,-14.2,1682.0,196989.0,1664.0,515.0,IF,20220919,20221118,2.0,IFc2,
12151,IF2212.CFX,20220921,3922.2,3921.8,3917.4,3921.8,3876.0,3888.4,3902.6,-33.4,-19.2,15218.0,1779942.7019999998,73484.0,1521.0,IF,20220418,20221216,3.0,IFc3,
13694,IF2210.CFX,20220922,3896.6,3908.2,3879.2,3902.0,3854.4,3870.0,3871.8,-38.2,-36.4,55703.0,6474763.44,75424.0,-4744.0,IF,20220822,20221021,1.0,IFc1,
13957,IF2211.CFX,20220922,3894.4,3911.4,3873.0,3899.6,3854.8,3868.4,3869.6,-43.0,-41.8,1370.0,159160.60199999998,1549.0,-115.0,IF,20220919,20221118,2.0,IFc2,
12152,IF2212.CFX,20220922,3888.4,3902.6,3873.2,3897.0,3850.0,3864.0,3866.6,-38.6,-36.0,13283.0,1541846.196,71330.0,-2154.0,IF,20220418,20221216,3.0,IFc3,
13695,IF2210.CFX,20220923,3870.0,3871.8,3866.0,3895.0,3828.4,3864.4,3865.6,-7.4,-6.2,77120.0,8941347.456,86875.0,11451.0,IF,20220822,20221021,1.0,IFc1,
13958,IF2211.CFX,20220923,3868.4,3869.6,3868.4,3890.4,3829.2,3862.0,3862.6,-7.6,-7.0,1992.0,230795.14800000002,2353.0,804.0,IF,20220919,20221118,2.0,IFc2,
12153,IF2212.CFX,20220923,3864.0,3866.6,3860.0,3886.0,3823.8,3857.0,3858.2,-9.6,-8.4,18351.0,2123852.3340000003,74095.0,2765.0,IF,20220418,20221216,3.0,IFc3,
13696,IF2210.CFX,20220926,3864.4,3865.6,3840.8,3902.8,3834.2,3841.4,3849.8,-24.2,-15.8,71042.0,8245623.114,82519.0,-4356.0,IF,20220822,20221021,1.0,IFc1,
13959,IF2211.CFX,20220926,3862.0,3862.6,3843.4,3899.0,3832.8,3839.0,3847.6,-23.6,-15.0,2075.0,240643.98,2449.0,96.0,IF,20220919,20221118,2.0,IFc2,
12154,IF2212.CFX,20220926,3857.0,3858.2,3843.8,3896.6,3830.6,3835.8,3844.6,-22.4,-13.6,16352.0,1894940.7240000002,73294.0,-801.0,IF,20220418,20221216,3.0,IFc3,
13697,IF2210.CFX,20220927,3841.4,3849.8,3852.6,3900.8,3833.6,3890.2,3888.6,40.4,38.8,62815.0,7280759.376,80352.0,-2167.0,IF,20220822,20221021,1.0,IFc1,
13960,IF2211.CFX,20220927,3839.0,3847.6,3852.0,3898.0,3831.6,3889.0,3888.0,41.4,40.4,2404.0,278529.096,3180.0,731.0,IF,20220919,20221118,2.0,IFc2,
12155,IF2212.CFX,20220927,3835.8,3844.6,3847.0,3895.6,3830.0,3886.4,3884.4,41.8,39.8,16001.0,1852153.4340000001,73539.0,245.0,IF,20220418,20221216,3.0,IFc3,
13698,IF2210.CFX,20220928,3890.2,3888.6,3880.0,3880.2,3832.2,3836.6,3842.4,-52.0,-46.2,61760.0,7143684.498,75889.0,-4463.0,IF,20220822,20221021,1.0,IFc1,
13961,IF2211.CFX,20220928,3889.0,3888.0,3867.2,3877.2,3830.6,3834.0,3841.0,-54.0,-47.0,2544.0,294046.608,3721.0,541.0,IF,20220919,20221118,2.0,IFc2,
12156,IF2212.CFX,20220928,3886.4,3884.4,3875.0,3876.6,3828.0,3833.0,3838.2,-51.4,-46.2,14528.0,1678525.128,72228.0,-1311.0,IF,20220418,20221216,3.0,IFc3,
13699,IF2210.CFX,20220929,3836.6,3842.4,3868.2,3883.4,3813.4,3837.6,3832.0,-4.8,-10.4,64364.0,7438560.012,81175.0,5286.0,IF,20220822,20221021,1.0,IFc1,
13962,IF2211.CFX,20220929,3834.0,3841.0,3865.0,3880.2,3814.0,3839.0,3830.4,-2.0,-10.6,2843.0,328206.588,4257.0,536.0,IF,20220919,20221118,2.0,IFc2,
12157,IF2212.CFX,20220929,3833.0,3838.2,3860.0,3879.2,3813.0,3839.4,3832.2,1.2,-6.0,17472.0,2017865.7,73640.0,1412.0,IF,20220418,20221216,3.0,IFc3,
13700,IF2210.CFX,20220930,3837.6,3832.0,3849.2,3860.8,3804.0,3808.4,3814.4,-23.6,-17.6,64036.0,7357872.017999999,77657.0,-3518.0,IF,20220822,20221021,1.0,IFc1,
13963,IF2211.CFX,20220930,3839.0,3830.4,3839.0,3858.0,3804.2,3809.0,3815.4,-21.4,-15.0,2896.0,332544.942,4880.0,623.0,IF,20220919,20221118,2.0,IFc2,
12158,IF2212.CFX,20220930,3839.4,3832.2,3844.8,3860.0,3806.2,3808.6,3815.0,-23.6,-17.2,17134.0,1969330.044,73323.0,-317.0,IF,20220418,20221216,3.0,IFc3,
13701,IF2210.CFX,20221010,3808.4,3814.4,3812.0,3816.8,3714.0,3728.2,3729.2,-86.2,-85.2,62662.0,7077634.704,79021.0,1364.0,IF,20220822,20221021,1.0,IFc1,
13964,IF2211.CFX,20221010,3809.0,3815.4,3816.8,3816.8,3715.0,3727.6,3731.4,-87.8,-84.0,4889.0,552172.944,7044.0,2164.0,IF,20220919,20221118,2.0,IFc2,
12159,IF2212.CFX,20221010,3808.6,3815.0,3808.6,3815.6,3718.2,3728.6,3733.2,-86.4,-81.8,19500.0,2204195.406,74330.0,1007.0,IF,20220418,20221216,3.0,IFc3,
13702,IF2210.CFX,20221011,3728.2,3729.2,3736.0,3745.8,3712.6,3726.8,3730.4,-2.4,1.2,54148.0,6059699.976,74092.0,-4929.0,IF,20220822,20221021,1.0,IFc1,
13965,IF2211.CFX,20221011,3727.6,3731.4,3721.6,3749.6,3713.0,3728.6,3732.0,-2.8,0.6,4606.0,515527.2,7414.0,370.0,IF,20220919,20221118,2.0,IFc2,
12160,IF2212.CFX,20221011,3728.6,3733.2,3734.0,3749.8,3716.0,3732.4,3736.2,-0.8,3.0,17285.0,1936638.2759999998,74031.0,-299.0,IF,20220418,20221216,3.0,IFc3,
13703,IF2210.CFX,20221012,3726.8,3730.4,3724.6,3786.6,3656.0,3784.6,3765.2,54.2,34.8,80735.0,8994513.756000001,83745.0,9653.0,IF,20220822,20221021,1.0,IFc1,
13966,IF2211.CFX,20221012,3728.6,3732.0,3727.8,3789.2,3656.2,3785.0,3765.2,53.0,33.2,7251.0,808131.5340000001,9615.0,2201.0,IF,20220919,20221118,2.0,IFc2,
12161,IF2212.CFX,20221012,3732.4,3736.2,3727.0,3791.4,3660.4,3787.0,3771.2,50.8,35.0,23566.0,2631082.806,75084.0,1053.0,IF,20220418,20221216,3.0,IFc3,
13704,IF2210.CFX,20221013,3784.6,3765.2,3761.0,3788.2,3745.8,3754.8,3756.4,-10.4,-8.8,63905.0,7209491.91,72413.0,-11332.0,IF,20220822,20221021,1.0,IFc1,
13967,IF2211.CFX,20221013,3785.0,3765.2,3766.2,3788.0,3748.0,3756.8,3758.8,-8.4,-6.4,6102.0,689064.564,9690.0,75.0,IF,20220919,20221118,2.0,IFc2,
12162,IF2212.CFX,20221013,3787.0,3771.2,3766.2,3791.0,3750.2,3758.0,3759.6,-13.2,-11.6,19846.0,2241983.49,75887.0,803.0,IF,20220418,20221216,3.0,IFc3,
13705,IF2210.CFX,20221014,3754.8,3756.4,3785.4,3865.0,3785.0,3841.4,3844.8,85.0,88.4,68747.0,7896855.234,68918.0,-3495.0,IF,20220822,20221021,1.0,IFc1,
13968,IF2211.CFX,20221014,3756.8,3758.8,3789.0,3865.2,3786.6,3841.2,3845.0,82.4,86.2,9014.0,1036254.882,12460.0,2770.0,IF,20220919,20221118,2.0,IFc2,
12163,IF2212.CFX,20221014,3758.0,3759.6,3790.0,3866.6,3789.0,3840.8,3846.6,81.2,87.0,20669.0,2376691.794,75281.0,-606.0,IF,20220418,20221216,3.0,IFc3,
13706,IF2210.CFX,20221017,3841.4,3844.8,3830.0,3846.8,3808.0,3837.4,3839.8,-7.4,-5.0,52794.0,6063011.166,57148.0,-11770.0,IF,20220822,20221021,1.0,IFc1,
13969,IF2211.CFX,20221017,3841.2,3845.0,3831.0,3846.6,3809.0,3838.2,3840.2,-6.8,-4.8,8641.0,992725.854,14542.0,2082.0,IF,20220919,20221118,2.0,IFc2,
12164,IF2212.CFX,20221017,3840.8,3846.6,3832.8,3843.8,3808.8,3835.2,3837.4,-11.4,-9.2,16840.0,1934249.082,76534.0,1253.0,IF,20220418,20221216,3.0,IFc3,
13707,IF2210.CFX,20221018,3837.4,3839.8,3862.0,3869.8,3823.6,3835.4,3832.4,-4.4,-7.4,54543.0,6288735.216,52075.0,-5073.0,IF,20220822,20221021,1.0,IFc1,
13970,IF2211.CFX,20221018,3838.2,3840.2,3861.0,3872.0,3824.0,3833.0,3831.8,-7.2,-8.4,15373.0,1772657.976,21876.0,7334.0,IF,20220919,20221118,2.0,IFc2,
12165,IF2212.CFX,20221018,3835.2,3837.4,3855.0,3868.6,3818.2,3827.0,3825.6,-10.4,-11.8,21323.0,2455295.9280000003,79013.0,2479.0,IF,20220418,20221216,3.0,IFc3,
13708,IF2210.CFX,20221019,3835.4,3832.4,3825.8,3843.0,3771.2,3775.2,3778.6,-57.2,-53.8,50144.0,5722144.092,40319.0,-11756.0,IF,20220822,20221021,1.0,IFc1,
13971,IF2211.CFX,20221019,3833.0,3831.8,3830.8,3842.6,3767.2,3768.6,3774.2,-63.2,-57.6,22766.0,2593399.1040000003,30799.0,8923.0,IF,20220919,20221118,2.0,IFc2,
12166,IF2212.CFX,20221019,3827.0,3825.6,3821.0,3837.4,3763.0,3764.2,3770.0,-61.4,-55.6,22389.0,2548205.0519999997,81323.0,2310.0,IF,20220418,20221216,3.0,IFc3,
13709,IF2210.CFX,20221020,3775.2,3778.6,3754.2,3812.4,3729.0,3761.0,3759.6,-17.6,-19.0,43476.0,4901790.618,25632.0,-14687.0,IF,20220822,20221021,1.0,IFc1,
13972,IF2211.CFX,20221020,3768.6,3774.2,3749.8,3808.0,3723.4,3754.4,3751.4,-19.8,-22.8,48644.0,5481798.618,53758.0,22959.0,IF,20220919,20221118,2.0,IFc2,
12167,IF2212.CFX,20221020,3764.2,3770.0,3747.8,3802.6,3721.2,3752.6,3750.2,-17.4,-19.8,24535.0,2762343.99,83384.0,2061.0,IF,20220418,20221216,3.0,IFc3,
13973,IF2211.CFX,20221021,3754.4,3751.4,3756.6,3770.0,3716.4,3734.4,3732.0,-17.0,-19.4,58095.0,6529479.504,62642.0,8884.0,IF,20220919,20221118,1.0,IFc1,
12168,IF2212.CFX,20221021,3752.6,3750.2,3763.2,3766.8,3714.0,3729.0,3729.4,-21.2,-20.8,19227.0,2159558.0519999997,84820.0,1436.0,IF,20220418,20221216,2.0,IFc2,
13329,IF2303.CFX,20221021,3749.6,3747.2,3751.2,3765.2,3712.2,3726.0,3726.4,-21.2,-20.8,3829.0,429695.826,27050.0,-322.0,IF,20220718,20230317,3.0,IFc3,
13974,IF2211.CFX,20221024,3734.4,3732.0,3721.2,3772.6,3605.0,3631.0,3628.0,-101.0,-104.0,89848.0,9916241.052000001,76664.0,14022.0,IF,20220919,20221118,1.0,IFc1,
12169,IF2212.CFX,20221024,3729.0,3729.4,3715.0,3770.6,3599.0,3626.6,3621.4,-102.8,-108.0,37020.0,4078681.9439999997,89324.0,4504.0,IF,20220418,20221216,2.0,IFc2,
13330,IF2303.CFX,20221024,3726.0,3726.4,3710.6,3768.4,3591.8,3618.0,3613.2,-108.4,-113.2,9646.0,1061507.64,28985.0,1935.0,IF,20220718,20230317,3.0,IFc3,
13975,IF2211.CFX,20221025,3631.0,3628.0,3632.0,3684.8,3599.2,3626.6,3632.0,-1.4,4.0,84952.0,9258529.758,73609.0,-3055.0,IF,20220919,20221118,1.0,IFc1,
12170,IF2212.CFX,20221025,3626.6,3621.4,3623.8,3681.4,3595.0,3626.0,3631.6,4.6,10.2,29393.0,3201948.642,84891.0,-4433.0,IF,20220418,20221216,2.0,IFc2,
13331,IF2303.CFX,20221025,3618.0,3613.2,3619.2,3672.8,3587.0,3618.4,3625.2,5.2,12.0,7828.0,850752.3659999999,29128.0,143.0,IF,20220718,20230317,3.0,IFc3,
13976,IF2211.CFX,20221026,3626.6,3632.0,3632.0,3712.2,3632.0,3656.4,3649.8,24.4,17.8,79594.0,8762399.946,70626.0,-2983.0,IF,20220919,20221118,1.0,IFc1,
12171,IF2212.CFX,20221026,3626.0,3631.6,3631.6,3710.4,3631.6,3655.6,3649.6,24.0,18.0,27596.0,3037662.6960000005,83935.0,-956.0,IF,20220418,20221216,2.0,IFc2,
13332,IF2303.CFX,20221026,3618.4,3625.2,3630.0,3704.4,3628.0,3649.2,3643.4,24.0,18.2,8004.0,879446.3759999999,29917.0,789.0,IF,20220718,20230317,3.0,IFc3,
13977,IF2211.CFX,20221027,3656.4,3649.8,3678.0,3697.0,3631.0,3633.0,3643.6,-16.8,-6.2,73222.0,8052258.09,71161.0,535.0,IF,20220919,20221118,1.0,IFc1,
12172,IF2212.CFX,20221027,3655.6,3649.6,3673.0,3696.6,3630.0,3631.6,3643.0,-18.0,-6.6,23273.0,2558043.516,83086.0,-849.0,IF,20220418,20221216,2.0,IFc2,
13333,IF2303.CFX,20221027,3649.2,3643.4,3666.4,3692.2,3626.2,3626.8,3639.4,-16.6,-4.0,7060.0,774855.7679999999,30886.0,969.0,IF,20220718,20230317,3.0,IFc3,
13978,IF2211.CFX,20221028,3633.0,3643.6,3624.2,3627.6,3535.6,3544.6,3550.6,-99.0,-93.0,81563.0,8781149.64,76039.0,4878.0,IF,20220919,20221118,1.0,IFc1,
12173,IF2212.CFX,20221028,3631.6,3643.0,3625.0,3627.0,3530.4,3538.0,3546.8,-105.0,-96.2,29131.0,3132290.748,84577.0,1491.0,IF,20220418,20221216,2.0,IFc2,
13334,IF2303.CFX,20221028,3626.8,3639.4,3612.8,3624.0,3528.0,3530.2,3544.0,-109.2,-95.4,8937.0,959593.872,32096.0,1210.0,IF,20220718,20230317,3.0,IFc3,
13979,IF2211.CFX,20221031,3544.6,3550.6,3513.0,3561.6,3492.2,3505.4,3505.4,-45.2,-45.2,82504.0,8716567.326,75770.0,-269.0,IF,20220919,20221118,1.0,IFc1,
12174,IF2212.CFX,20221031,3538.0,3546.8,3505.0,3556.2,3488.0,3500.8,3500.8,-46.0,-46.0,29951.0,3158679.87,85913.0,1336.0,IF,20220418,20221216,2.0,IFc2,
13335,IF2303.CFX,20221031,3530.2,3544.0,3508.6,3551.6,3486.0,3500.2,3500.6,-43.8,-43.4,7723.0,814020.54,32223.0,127.0,IF,20220718,20230317,3.0,IFc3,
13980,IF2211.CFX,20221101,3505.4,3505.4,3530.2,3649.4,3523.6,3648.4,3628.2,143.0,122.8,95812.0,10302251.784,76004.0,234.0,IF,20220919,20221118,1.0,IFc1,
12175,IF2212.CFX,20221101,3500.8,3500.8,3525.8,3650.0,3518.0,3647.6,3627.0,146.8,126.2,39831.0,4282019.748,84975.0,-938.0,IF,20220418,20221216,2.0,IFc2,
13336,IF2303.CFX,20221101,3500.2,3500.6,3517.4,3649.8,3517.4,3646.0,3630.2,145.4,129.6,11858.0,1276283.412,33663.0,1440.0,IF,20220718,20230317,3.0,IFc3,
13981,IF2211.CFX,20221102,3648.4,3628.2,3634.4,3713.0,3625.2,3680.2,3684.2,52.0,56.0,81700.0,8988063.486,71573.0,-4431.0,IF,20220919,20221118,1.0,IFc1,
12176,IF2212.CFX,20221102,3647.6,3627.0,3629.8,3712.2,3625.4,3679.0,3684.0,52.0,57.0,33444.0,3679559.982,83877.0,-1098.0,IF,20220418,20221216,2.0,IFc2,
13337,IF2303.CFX,20221102,3646.0,3630.2,3626.2,3716.6,3626.2,3683.0,3687.2,52.8,57.0,10159.0,1118698.386,33733.0,70.0,IF,20220718,20230317,3.0,IFc3,
13982,IF2211.CFX,20221103,3680.2,3684.2,3661.0,3676.2,3633.0,3651.4,3652.8,-32.8,-31.4,64953.0,7119918.528,67360.0,-4213.0,IF,20220919,20221118,1.0,IFc1,
12177,IF2212.CFX,20221103,3679.0,3684.0,3662.0,3677.2,3632.0,3651.0,3652.4,-33.0,-31.6,22746.0,2492939.232,81253.0,-2624.0,IF,20220418,20221216,2.0,IFc2,
13338,IF2303.CFX,20221103,3683.0,3687.2,3659.0,3681.4,3634.4,3652.0,3654.8,-35.2,-32.4,7578.0,831211.6740000001,33239.0,-494.0,IF,20220718,20230317,3.0,IFc3,
13983,IF2211.CFX,20221104,3651.4,3652.8,3652.6,3798.6,3652.6,3781.2,3781.2,128.4,128.4,84098.0,9447055.758,72773.0,5413.0,IF,20220919,20221118,1.0,IFc1,
12178,IF2212.CFX,20221104,3651.0,3652.4,3652.0,3800.8,3652.0,3783.0,3782.6,130.6,130.2,37859.0,4256159.322,86807.0,5554.0,IF,20220418,20221216,2.0,IFc2,
13339,IF2303.CFX,20221104,3652.0,3654.8,3656.8,3801.0,3654.8,3783.0,3782.2,128.2,127.4,12498.0,1407909.774,35745.0,2506.0,IF,20220718,20230317,3.0,IFc3,
13984,IF2211.CFX,20221107,3781.2,3781.2,3762.8,3802.8,3757.2,3781.8,3778.4,0.6,-2.8,66054.0,7486430.658,68470.0,-4303.0,IF,20220919,20221118,1.0,IFc1,
12179,IF2212.CFX,20221107,3783.0,3782.6,3750.2,3803.8,3750.2,3785.0,3781.8,2.4,-0.8,29193.0,3310186.308,83371.0,-3436.0,IF,20220418,20221216,2.0,IFc2,
13340,IF2303.CFX,20221107,3783.0,3782.2,3758.8,3804.0,3758.4,3784.6,3783.0,2.4,0.8,8666.0,982567.224,36393.0,648.0,IF,20220718,20230317,3.0,IFc3,
13985,IF2211.CFX,20221108,3781.8,3778.4,3783.6,3789.6,3734.2,3756.6,3748.4,-21.8,-30.0,58752.0,6621035.04,67367.0,-1103.0,IF,20220919,20221118,1.0,IFc1,
12180,IF2212.CFX,20221108,3785.0,3781.8,3787.0,3792.0,3738.6,3761.2,3752.4,-20.6,-29.4,24401.0,2752904.028,83675.0,304.0,IF,20220418,20221216,2.0,IFc2,
13341,IF2303.CFX,20221108,3784.6,3783.0,3780.0,3794.8,3740.2,3762.8,3754.0,-20.2,-29.0,8686.0,980440.2779999999,37490.0,1097.0,IF,20220718,20230317,3.0,IFc3,
13986,IF2211.CFX,20221109,3756.6,3748.4,3761.2,3772.2,3712.0,3712.2,3719.2,-36.2,-29.2,59046.0,6617965.74,65834.0,-1533.0,IF,20220919,20221118,1.0,IFc1,
12181,IF2212.CFX,20221109,3761.2,3752.4,3764.4,3776.0,3716.0,3717.0,3723.0,-35.4,-29.4,28241.0,3166810.3260000004,82072.0,-1603.0,IF,20220418,20221216,2.0,IFc2,
13342,IF2303.CFX,20221109,3762.8,3754.0,3762.8,3778.0,3716.6,3719.4,3725.8,-34.6,-28.2,9282.0,1040898.9240000001,37433.0,-57.0,IF,20220718,20230317,3.0,IFc3,
13987,IF2211.CFX,20221110,3712.2,3719.2,3696.6,3712.8,3671.6,3694.0,3696.8,-25.2,-22.4,63498.0,7025613.576,67155.0,1321.0,IF,20220919,20221118,1.0,IFc1,
12182,IF2212.CFX,20221110,3717.0,3723.0,3703.6,3713.0,3672.2,3694.0,3697.4,-29.0,-25.6,31792.0,3518528.652,86263.0,4191.0,IF,20220418,20221216,2.0,IFc2,
13343,IF2303.CFX,20221110,3719.4,3725.8,3700.8,3714.8,3675.4,3697.8,3700.0,-28.0,-25.8,8120.0,899431.308,38557.0,1124.0,IF,20220718,20230317,3.0,IFc3,
13988,IF2211.CFX,20221111,3694.0,3696.8,3798.4,3845.8,3755.8,3793.2,3813.8,96.4,117.0,91073.0,10361082.947999999,75300.0,8145.0,IF,20220919,20221118,1.0,IFc1,
12183,IF2212.CFX,20221111,3694.0,3697.4,3800.0,3849.6,3759.2,3798.0,3818.8,100.6,121.4,50831.0,5791660.482000001,90480.0,4217.0,IF,20220418,20221216,2.0,IFc2,
13344,IF2303.CFX,20221111,3697.8,3700.0,3799.8,3850.0,3761.4,3802.2,3822.4,102.2,122.4,13603.0,1551528.834,40607.0,2050.0,IF,20220718,20230317,3.0,IFc3,
13989,IF2211.CFX,20221114,3793.2,3813.8,3838.8,3862.2,3785.2,3794.0,3797.6,-19.8,-16.2,70235.0,8058957.7979999995,62690.0,-12610.0,IF,20220919,20221118,1.0,IFc1,
12184,IF2212.CFX,20221114,3798.0,3818.8,3838.8,3865.4,3788.8,3797.0,3801.0,-21.8,-17.8,40452.0,4643991.828,90563.0,83.0,IF,20220418,20221216,2.0,IFc2,
13345,IF2303.CFX,20221114,3802.2,3822.4,3801.2,3868.8,3790.0,3799.8,3807.2,-22.6,-15.2,11929.0,1370633.112,41068.0,461.0,IF,20220718,20230317,3.0,IFc3,
13990,IF2211.CFX,20221115,3794.0,3797.6,3789.0,3879.8,3779.8,3868.0,3866.4,70.4,68.8,68192.0,7856688.852000001,58362.0,-4328.0,IF,20220919,20221118,1.0,IFc1,
12185,IF2212.CFX,20221115,3797.0,3801.0,3798.0,3885.6,3783.0,3875.0,3872.4,74.0,71.4,49642.0,5729947.9860000005,101353.0,10790.0,IF,20220418,20221216,2.0,IFc2,
13346,IF2303.CFX,20221115,3799.8,3807.2,3797.8,3891.2,3789.8,3881.4,3877.4,74.2,70.2,12955.0,1497478.206,42222.0,1154.0,IF,20220718,20230317,3.0,IFc3,
13991,IF2211.CFX,20221116,3868.0,3866.4,3856.0,3881.8,3834.0,3838.8,3841.4,-27.6,-25.0,50339.0,5820940.086,41324.0,-17038.0,IF,20220919,20221118,1.0,IFc1,
12186,IF2212.CFX,20221116,3875.0,3872.4,3863.0,3886.6,3839.8,3844.6,3846.6,-27.8,-25.8,44879.0,5195271.132,105394.0,4041.0,IF,20220418,20221216,2.0,IFc2,
13347,IF2303.CFX,20221116,3881.4,3877.4,3877.4,3893.6,3845.4,3848.2,3852.2,-29.2,-25.2,8316.0,964263.318,41951.0,-271.0,IF,20220718,20230317,3.0,IFc3,
13992,IF2211.CFX,20221117,3838.8,3841.4,3828.0,3828.4,3776.8,3817.2,3806.4,-24.2,-35.0,40983.0,4675598.808,23670.0,-17654.0,IF,20220919,20221118,1.0,IFc1,
12187,IF2212.CFX,20221117,3844.6,3846.6,3824.0,3829.8,3782.0,3827.6,3814.6,-19.0,-32.0,70050.0,8001362.82,126309.0,20915.0,IF,20220418,20221216,2.0,IFc2,
13348,IF2303.CFX,20221117,3848.2,3852.2,3836.2,3836.6,3787.6,3834.0,3820.8,-18.2,-31.4,10787.0,1234028.004,44269.0,2318.0,IF,20220718,20230317,3.0,IFc3,
12188,IF2212.CFX,20221118,3827.6,3814.6,3833.0,3850.0,3805.0,3812.0,3815.4,-2.6,0.8,83229.0,9549821.28,134291.0,7982.0,IF,20220418,20221216,1.0,IFc1,
13349,IF2303.CFX,20221118,3834.0,3820.8,3840.0,3856.2,3811.6,3818.8,3822.2,-2.0,1.4,11740.0,1349478.342,45528.0,1259.0,IF,20220718,20230317,2.0,IFc2,
14013,IF2306.CFX,20221118,3819.2,3807.4,3828.0,3842.2,3800.0,3806.2,3812.0,-1.2,4.6,4682.0,536434.032,16078.0,1240.0,IF,20221024,20230616,3.0,IFc3,
12189,IF2212.CFX,20221121,3812.0,3815.4,3775.2,3781.8,3734.2,3779.2,3774.8,-36.2,-40.6,76464.0,8621503.554,133744.0,-547.0,IF,20220418,20221216,1.0,IFc1,
14626,IF2301.CFX,20221121,,3815.4,3770.0,3783.6,3733.2,3782.0,3777.6,-33.4,-37.8,1309.0,147813.828,1227.0,,IF,20221121,20230120,2.0,IFc2,
13350,IF2303.CFX,20221121,3818.8,3822.2,3785.0,3789.6,3742.4,3788.0,3783.0,-34.2,-39.2,11906.0,1345106.3159999999,45842.0,314.0,IF,20220718,20230317,3.0,IFc3,
12190,IF2212.CFX,20221122,3779.2,3774.8,3781.2,3819.8,3751.8,3775.8,3769.0,1.0,-5.8,84648.0,9591595.02,136534.0,2790.0,IF,20220418,20221216,1.0,IFc1,
14627,IF2301.CFX,20221122,3782.0,3777.6,3783.4,3823.6,3755.8,3778.0,3771.2,0.4,-6.4,2282.0,258873.00600000002,1759.0,532.0,IF,20221121,20230120,2.0,IFc2,
13351,IF2303.CFX,20221122,3788.0,3783.0,3788.0,3828.6,3761.2,3784.8,3777.6,1.8,-5.4,13470.0,1530117.15,46162.0,320.0,IF,20220718,20230317,3.0,IFc3,
12191,IF2212.CFX,20221123,3775.8,3769.0,3766.4,3805.0,3760.4,3780.8,3782.4,11.8,13.4,79987.0,9070383.156,132933.0,-3601.0,IF,20220418,20221216,1.0,IFc1,
14628,IF2301.CFX,20221123,3778.0,3771.2,3771.2,3809.2,3765.8,3784.8,3785.8,13.6,14.6,2356.0,267312.36,2244.0,485.0,IF,20221121,20230120,2.0,IFc2,
13352,IF2303.CFX,20221123,3784.8,3777.6,3775.6,3815.0,3771.4,3792.0,3793.6,14.4,16.0,11802.0,1341908.418,45806.0,-356.0,IF,20220718,20230317,3.0,IFc3,
12192,IF2212.CFX,20221124,3780.8,3782.4,3801.8,3818.0,3756.0,3761.0,3765.0,-21.4,-17.4,70279.0,7968752.544,130873.0,-2060.0,IF,20220418,20221216,1.0,IFc1,
14629,IF2301.CFX,20221124,3784.8,3785.8,3806.6,3821.0,3761.0,3767.0,3769.6,-18.8,-16.2,2465.0,279759.06,2662.0,418.0,IF,20221121,20230120,2.0,IFc2,
13353,IF2303.CFX,20221124,3792.0,3793.6,3813.6,3828.0,3768.8,3772.0,3777.0,-21.6,-16.6,10745.0,1222082.838,45313.0,-493.0,IF,20220718,20230317,3.0,IFc3,
12193,IF2212.CFX,20221125,3761.0,3765.0,3760.4,3802.6,3751.0,3782.2,3786.4,17.2,21.4,77374.0,8776620.354,131682.0,809.0,IF,20220418,20221216,1.0,IFc1,
